userRating,reviewText
5.0,"From what I've read, some Galaxy user have had problem with MicroSD cards, but this one work great so far; lot of apps are willing to store their data on it, and Samsung's built-in camera is able to put it photo there instead of in the system memory, so it help free up a lot of space for apps and thing that have to be in the system memory. I've put all my MP3s on the card a well and they play back perfectly using both the Samsung music app and Google Music."
5.0,"Never had a failure with SanDisk like other mfgrs. I use this in my smartphone, come with an SDHC adapter. When smartphone maker stop including a micro-sd slot, I'll simply use this in my camera or laptop."
2.0,"Before doing research, i assumed this card would support my brand new Hero 3 camera... considering it wa sold off the Gopro site, it wa a no brainer... or so i thought.Anyhow, the card seems to preform well under most circumstance WITHOUT using the Protunes settings. (The problem with the Hero 3 where due to the slow write speed of this card under Protunes settings, without this setting the Hero work fine)However, after a few timelapse issue (2 - 5 sec timelapse, which is well in this card's speeds).I noticed the card is corrupt. I tested this in other camera and found that this problem still persists. I trust Sandisk a my top choice for all my professional work, however this card ha failed!I would not recommend this EXPENSIVE card, id jump for a Samsung, or even the Transcend cards. They even come with a better warranty then this card.Nothing but problem and lost memory that i cant replace...."
5.0,"It is reliable sd card. I always used this brand for all of my camera, my smartphone and tablet.Fyi"
5.0,"Item arrived in time a promised. Works well with a galaxy note 10.1. There is nothing more to say about this product a it ha been reviewed so many times. It work well, not a bad price at the time of ordering ( now it ha come down ). Yes, you get the same card for lesser price from other seller but I trust amazon for their customer service issues. I prefer to pay 2 buck more and get it from amazon rather than getting it from unfamiliar sellers."
5.0,"I had no problem transferring stuff over to it including 30 GB of songs. It wa much faster than offbrand. I got this in 12/2012.update: 8/2013: I got my wife a new samsung galaxy S4. Her old phone would only do 720p video and didn't have a nice camera. My wife is really into her photo's, so I wa concerned it wouldn't keep up with the fancier camera. After loading my now 33 GB of song I got even more concerned in wouldn't keep up with the fancy new camera. I bought one of the sandisk 64 GB extreme card and wa amazed at speed difference copying songs. Due to prior problem with generic cards, I'll only buy sandisk in future.Nothing wa wrong with the ultra card, it just didn't seem up to par to fully take advantage of the latest/greatest phone technology. She's going to carry the old card in purse in case she fill first one."
4.0,Works well. No problem after using it for a number of months. I've always found the SanDisk memory card to be reliable.
5.0,"I don't know, but it's a bunch. This card work great in my Nook HD, no problem installing or using it."
5.0,"Use it in my Ainol Spark, and it get great read/write speeds. Dont ever use your available past 90% or you will corrupt your SD card in a very short time. So available is 29 gig, and dont go over say.. 26 and you will likely never get a problem with it."
5.0,We often to forget the complexity of technology that we use every day. That is surely the case with purchased memory. One manufacturer that ha never let me down is SanDisk. I've used it often (not exclusively) and found it to be reliable quite speedy.
5.0,Purchased this product for a new 7&#34; Garmin GPS. The refresh rate is so much faster than on my wife's similar but smaller 5&#34; Garmin with class 4 memory.
3.0,"I bought two of these 128 gb MicroSD card which I formatted to Fat32, and I currently have about 62 gb in 35,000 file on each card. I carry one card in my wallet and keep one in a safe deposit off-site. I've been through the SanDisk literature looking to see if there are any restriction on their use, other than a ordinary &#34;flash memory&#34; for file storage. There are no restriction I could find. What I have found is that these 128 gb card (and a SanDisk 64 gb card I bought previously) cannot accept 62 gb of data written from a computer without suffering errors. I've had to resort to copying no more than 1/3 gb of data at a time to these cards, stopping, then starting another 1/3 gb until the complete data is copied. The error actually occur early on, at approximately the 2 to 3 gb point. I have several other 128 gb flash memory stick - the Lexar Echo series, a well a a hundred other lower-capacity flash memory cards, and do not have this overflow/error problem with any of those. To repeat, there are no restriction on the use of these memory card (example: can be used only in a camera) given by SanDisk, and given that the 62 gb of data on each card ha been verified a to integrity, they are not defective."
5.0,Simply excellent. This is the second 32 GB Ultra I have purchased for my Samsung Galaxy II. Both are working perfectly. Data access rate is exceptional for movies. System both store and override data very easily.
